"Trait","Gene","Chromosome","p.sig","Context"
"Cholesterol, HDL","KLHL29",2,4.07266417650177,"intron"
"Cholesterol, HDL","SLC30A3",2,9.09691001300806,"intron"
"Cholesterol, HDL","SLC30A3",2,6.30102999566398,"intron"
"Cholesterol, HDL","FTH1P3",2,34.301029995664,"intergenic"
"Cholesterol, HDL","FTH1P3",2,31,"intergenic"
"Cholesterol, HDL","GCKR",2,100.096910013008,"intron"
"Cholesterol, HDL","GCKR",2,90.397940008672,"intron"
"Cholesterol, HDL","ALK",2,4.1255761694135,"intron"
"Cholesterol, HDL","HNRNPA1P57",2,4.07808586374224,"intergenic"
"Cholesterol, HDL","HNRNPA1P57",2,4.09843270997155,"intergenic"
"Cholesterol, HDL","NRXN1",2,4.50103869758837,"intron"
"Cholesterol, HDL","MIR4431",2,6.86319603834046,"intergenic"
"Cholesterol, HDL","MIR4431",2,6.2366674873098,"intergenic"
"Cholesterol, HDL","MIR4431",2,5.9369594690307,"intergenic"
"Cholesterol, HDL","MIR4431",2,7.83102217410223,"intergenic"
"Cholesterol, HDL","MIR4431",2,9.31499914602624,"intergenic"
"Cholesterol, HDL","MIR4431",2,6.23396952232276,"intergenic"
"Cholesterol, HDL","MIR4431",2,6.23726308882761,"intergenic"
"Cholesterol, HDL","MIR4431",2,5.91523193940033,"intergenic"
"Cholesterol, HDL","MIR4431",2,9.30427089532673,"intergenic"
"Cholesterol, HDL","MIR4431",2,7.77879893505319,"intergenic"
"Cholesterol, HDL","MIR4431",2,6.83858367313935,"intergenic"
"Cholesterol, HDL","MIR4431",2,6.19251996437711,"intergenic"
"Cholesterol, HDL","RNA5SP93",2,4.14708276087103,"intergenic"
"Cholesterol, HDL","LINC01122",2,6.78694902498801,"intergenic"
"Cholesterol, HDL","LINC01122",2,5.91494152275772,"intergenic"
"Cholesterol, HDL","LINC01122",2,8.43734025121063,"intergenic"
"Cholesterol, HDL","LINC01122",2,14.3031882306926,"intergenic"
"Cholesterol, HDL","LINC01122",2,8.72854442012391,"intergenic"
"Cholesterol, HDL","LINC01122",2,10.8701982368626,"intergenic"
"Cholesterol, HDL","LINC01122",2,9.21791474437903,"intergenic"
"Cholesterol, HDL","LINC01122",2,10.7778759370942,"intergenic"
"Cholesterol, HDL","LINC01122",2,7.69674185805053,"intergenic"
"Cholesterol, HDL","LINC01122",2,6.35251994573686,"intergenic"
"Cholesterol, HDL","ETAA1",2,11.244862334097,"intergenic"
"Cholesterol, HDL","ETAA1",2,12.155151625503,"intergenic"
"Cholesterol, HDL","ETAA1",2,6.52466529281388,"intergenic"
"Cholesterol, HDL","CTNNA2",2,4.376027487983,"intron"
"Cholesterol, HDL","CTNNA2",2,4.03886378261277,"intron"
"Cholesterol, HDL","RFX8",2,8.14308626834877,"intron"
"Cholesterol, HDL","RFX8",2,6.36112193628739,"intron"
"Cholesterol, HDL","FHL2",2,4.05281649289769,"intergenic"
"Cholesterol, HDL","FHL2",2,4.16716704838608,"intergenic"
"Cholesterol, HDL","ACTR3",2,4.74012197144425,"intergenic"
"Cholesterol, HDL","DPP10",2,4.40044440901402,"intron"
"Cholesterol, HDL","DPP10",2,4.62556756220613,"intron"
"Cholesterol, HDL","DPP10",2,4.70891329399739,"intron"
"Cholesterol, HDL","MTND2P21",2,7.10921121580833,"intergenic"
"Cholesterol, HDL","LRP1B",2,4.06550154875643,"intron"
"Cholesterol, HDL","SGCEP",2,4.53343829324154,"intergenic"
"Cholesterol, HDL","RPL6P5",2,6.09691001300806,"intergenic"
"Cholesterol, HDL","RND3",2,4.1708241173204,"intergenic"
"Cholesterol, HDL","WDSUB1",2,4.27019101072555,"intron"
"Cholesterol, HDL","FIGN",2,4.14161391827704,"intergenic"
"Cholesterol, HDL","COBLL1",2,9.52287874528034,"UTR-3"
"Cholesterol, HDL","COBLL1",2,14.698970004336,"UTR-3"
"Cholesterol, HDL","COBLL1",2,4.38389209758228,"intron"
"Cholesterol, HDL","COBLL1",2,4.37451428999971,"intron"
"Cholesterol, HDL","LIN28AP1",2,4.0096860653193,"intergenic"
"Cholesterol, HDL","PLCL1",2,8.30102999566398,"intron"
"Cholesterol, HDL","ABCA12",2,5.39794000867204,"intron"
"Cholesterol, HDL","ATRN",20,4.36140277839231,"intron"
"Cholesterol, HDL","ATRN",20,4.43471146670515,"intron"
"Cholesterol, HDL","ATRN",20,4.22772043818884,"intron"
"Cholesterol, HDL","C20orf196",20,5.11435612816424,"intron"
"Cholesterol, HDL","C20orf196",20,5.05675287486214,"intron"
"Cholesterol, HDL","BMP2",20,5.31599018406465,"intergenic"
"Cholesterol, HDL","MIR663A",20,4.57724605869865,"intergenic"
"Cholesterol, HDL","MIR663A",20,4.58753945257004,"intergenic"
"Cholesterol, HDL","PLCG1",20,7.39794000867204,"intron"
"Cholesterol, HDL","PLCG1",20,6.15490195998574,"intron"
"Cholesterol, HDL","RPL23AP81",20,7.69897000433602,"intergenic"
"Cholesterol, HDL","RPL23AP81",20,6.22184874961636,"intergenic"
"Cholesterol, HDL","DOK5",20,5.82749854510235,"intergenic"
"Cholesterol, HDL","PTMAP6",20,5.02812138297373,"intergenic"
"Cholesterol, HDL","PTMAP6",20,4.79290445958078,"intergenic"
"Cholesterol, HDL","MIR548AG2",20,4.06103020277711,"intergenic"
"Cholesterol, HDL","MIR125B2",21,4.01685793905004,"intergenic"
"Cholesterol, HDL","MIR125B2",21,4.5429904287314,"intergenic"
"Cholesterol, HDL","MIR125B2",21,4.31474180998423,"intergenic"
"Cholesterol, HDL","MIR125B2",21,4.0817023894085,"intergenic"
"Cholesterol, HDL","MIR125B2",21,4.32032744521915,"intergenic"
"Cholesterol, HDL","MSANTD2P1",21,4.03661468470277,"intergenic"
"Cholesterol, HDL","MSANTD2P1",21,4.33897317476929,"intergenic"
"Cholesterol, HDL","MSANTD2P1",21,4.15438034431592,"intergenic"
"Cholesterol, HDL","SPATA20P1",21,8.69779239418084,"intergenic"
"Cholesterol, HDL","SPATA20P1",21,12.2592314246727,"intergenic"
"Cholesterol, HDL","SPATA20P1",21,7.23978927914079,"intergenic"
"Cholesterol, HDL","DSCAM",21,4.65286521708998,"intron"
"Cholesterol, HDL","DSCAM",21,4.9457700901366,"intron"
"Cholesterol, HDL","DSCAM",21,4.84618513565547,"intron"
"Cholesterol, HDL","MX1",21,5.39794000867204,"intergenic"
"Cholesterol, HDL","TMPRSS2",21,4.84771165561694,"intron"
"Cholesterol, HDL","LZTR1",22,4.92299567320665,"intron"
"Cholesterol, HDL","RPL15P22",22,4.5798791519143,"intergenic"
"Cholesterol, HDL","LARGE-AS1",22,4.58419227236446,"intergenic"
"Cholesterol, HDL","MSL3",23,7.61049507494987,"intergenic"
"Cholesterol, HDL","DMD",23,7.72047437042356,"intron"
"Cholesterol, HDL","DMD",23,4.08170238940826,"intron"
"Cholesterol, HDL","MAGEC1",23,4.02942462767632,"intergenic"
"Cholesterol, HDL","MAGEC1",23,4.13250745616274,"intergenic"
"Cholesterol, HDL","MAGEC2",23,5.98207463625944,"intergenic"
"Cholesterol, HDL","AFF2",23,21.6373461359716,"intron"
"Cholesterol, HDL","AFF2",23,15.5364254329616,"intron"
"Cholesterol, HDL","AFF2",23,5.83309992813284,"intron"
"Cholesterol, HDL","AFF2",23,10.4010852930418,"intron"
"Cholesterol, HDL","AFF2",23,6.05492548936806,"intron"
"Cholesterol, HDL","LINC01266",3,7.08134585737385,"intron"
"Cholesterol, HDL","LINC01266",3,6.52382178566495,"intron"
"Cholesterol, HDL","CNTN4",3,6.42612408582605,"intron"
"Cholesterol, HDL","CNTN4",3,4.91685585685695,"intron"
"Cholesterol, HDL","CRBN",3,7.62576462053491,"intergenic"
"Cholesterol, HDL","CRBN",3,6.52968800049076,"intergenic"
"Cholesterol, HDL","CRBN",3,6.68080131117645,"intergenic"
"Cholesterol, HDL","CRBN",3,6.58481630030071,"intergenic"
"Cholesterol, HDL","CRBN",3,7.4799715402217,"intergenic"
"Cholesterol, HDL","CRBN",3,5.52108563527587,"intergenic"
"Cholesterol, HDL","CRBN",3,6.09322209058905,"intergenic"
"Cholesterol, HDL","CRBN",3,4.05822453637398,"intergenic"
"Cholesterol, HDL","SUMF1",3,6.85424357034126,"intron"
"Cholesterol, HDL","SUMF1",3,6.93617600354753,"intron"
"Cholesterol, HDL","SUMF1",3,6.90556481886255,"intron"
"Cholesterol, HDL","SUMF1",3,6.78775207341636,"intron"
"Cholesterol, HDL","SUMF1",3,6.50724295600182,"intron"
"Cholesterol, HDL","SUMF1",3,11.3733076166609,"intron"
"Cholesterol, HDL","SUMF1",3,4.97734417439749,"intron"
"Cholesterol, HDL","SUMF1",3,9.29315604722796,"intron"
"Cholesterol, HDL","SUMF1",3,9.51258284543847,"intron"
"Cholesterol, HDL","SUMF1",3,7.05326308241331,"intron"
"Cholesterol, HDL","SUMF1",3,6.63257424314237,"intron"
"Cholesterol, HDL","SUMF1",3,5.90984855053251,"intron"
"Cholesterol, HDL","SUMF1",3,6.4576905042225,"intron"
"Cholesterol, HDL","ITPR1",3,7.69361239672612,"intron"
"Cholesterol, HDL","GRM7",3,4.00789412989553,"intron"
"Cholesterol, HDL","LMCD1-AS1",3,9.69897000433602,"intron"
"Cholesterol, HDL","ATG7",3,7.30102999566398,"intron"
"Cholesterol, HDL","ATG7",3,8.69897000433602,"intron"
"Cholesterol, HDL","RNY4P22",3,4.63714069704132,"intergenic"
"Cholesterol, HDL","VENTXP7",3,4.19415945118533,"intergenic"
"Cholesterol, HDL","MESTP4",3,4.04201156728082,"intergenic"
"Cholesterol, HDL","RBMS3",3,7.21734461787515,"intron"
"Cholesterol, HDL","RBMS3",3,6.08617538633438,"intron"
"Cholesterol, HDL","RBMS3",3,6.07344841948249,"intron"
"Cholesterol, HDL","CACNA1D",3,6.26558289778776,"UTR-3"
"Cholesterol, HDL","UBL5P3",3,4.10706438687981,"intergenic"
"Cholesterol, HDL","UBL5P3",3,4.07085777439169,"intergenic"
"Cholesterol, HDL","ADAMTS9-AS2",3,6.19611320742055,"intergenic"
"Cholesterol, HDL","ROBO2",3,8.4545788415642,"intron"
"Cholesterol, HDL","YBX1P3",3,5.93839592702137,"intergenic"
"Cholesterol, HDL","SEMA5B",3,18.1549019599857,"intron"
"Cholesterol, HDL","SLC9A9",3,4.0772226580712,"intron"
"Cholesterol, HDL","MED12L",3,4.33710673622604,"intron"
"Cholesterol, HDL","MED12L",3,4.96417017474717,"intron"
"Cholesterol, HDL","OTOL1",3,6.22848139940581,"intergenic"
"Cholesterol, HDL","MIR1263",3,4.17237229523257,"intergenic"
"Cholesterol, HDL","MECOM",3,4.27002571430044,"intron"
"Cholesterol, HDL","PEX5L",3,6.85448404235143,"intergenic"
"Cholesterol, HDL","CLNK",4,4.42527765294599,"intron"
"Cholesterol, HDL","CLNK",4,5.06817947782594,"intron"
"Cholesterol, HDL","CLNK",4,4.52198943710009,"intron"
"Cholesterol, HDL","CLNK",4,4.2332476516433,"intergenic"
"Cholesterol, HDL","LINC01085",4,4.04124505013091,"intergenic"
"Cholesterol, HDL","CDC42P6",4,11.2006404205779,"intergenic"
"Cholesterol, HDL","SMIM20",4,7.30102999566398,"intergenic"
"Cholesterol, HDL","PCDH7",4,4.19646996103803,"intergenic"
"Cholesterol, HDL","LINC01258",4,8.25417347291362,"intron"
"Cholesterol, HDL","LINC01258",4,5.74968417502017,"intron"
"Cholesterol, HDL","LINC01258",4,4.5798791519143,"intron"
"Cholesterol, HDL","LINC01258",4,4.2478746927021,"intergenic"
"Cholesterol, HDL","KLF3-AS1",4,8.98117602997437,"intron"
"Cholesterol, HDL","KLF3-AS1",4,8.66748117404909,"intron"
"Cholesterol, HDL","KLF3-AS1",4,16.7710312087292,"intron"
"Cholesterol, HDL","KLF3-AS1",4,8.42691229211316,"intron"
"Cholesterol, HDL","KLF3-AS1",4,7.54776859707862,"intron"
"Cholesterol, HDL","KLF3-AS1",4,14.622598490338,"intron"
"Cholesterol, HDL","KLF3-AS1",4,6.07480734731569,"intron"
"Cholesterol, HDL","KLF3-AS1",4,18.3619033001697,"intron"
"Cholesterol, HDL","KLF3-AS1",4,11.2693353570492,"intron"
"Cholesterol, HDL","KLF3-AS1",4,6.86968128757294,"intron"
"Cholesterol, HDL","KLF3-AS1",4,8.32649188914627,"intron"
"Cholesterol, HDL","KLF3-AS1",4,5.77574403262037,"intron"
"Cholesterol, HDL","KLF3-AS1",4,8.47816355239219,"intron"
"Cholesterol, HDL","SRIP1",4,9.87295671164894,"intergenic"
"Cholesterol, HDL","FTLP9",4,4.04201156728113,"intergenic"
"Cholesterol, HDL","FAM13A",4,11.397940008672,"intron"
"Cholesterol, HDL","CCSER1",4,4.08196966321512,"intron"
"Cholesterol, HDL","SLC39A8",4,10.1549019599857,"missense"
"Cholesterol, HDL","SLC39A8",4,15,"missense"
"Cholesterol, HDL","SLC39A8",4,12.5228787452803,"intron"
"Cholesterol, HDL","SLC39A8",4,10,"intergenic"
"Cholesterol, HDL","SLC39A8",4,7.09691001300806,"intergenic"
"Cholesterol, HDL","LRIT3",4,4.41962234403903,"UTR-3"
"Cholesterol, HDL","PITX2",4,7,"intergenic"
"Cholesterol, HDL","GAPDHP56",4,4.01506435079563,"intergenic"
"Cholesterol, HDL","PES1P1",4,4.10525012728456,"intergenic"
"Cholesterol, HDL","MAML3",4,7.30102999566398,"intron"
"Cholesterol, HDL","LINC01095",4,5.06999824497765,"intergenic"
"Cholesterol, HDL","LINC01095",4,5.22843692738155,"intergenic"
"Cholesterol, HDL","RPS14P7",4,4.46875910300702,"intergenic"
"Cholesterol, HDL","RPS14P7",4,4.26833990719853,"intergenic"
"Cholesterol, HDL","RPS14P7",4,4.26463894308891,"intergenic"
"Cholesterol, HDL","FSTL5",4,5.8722500335433,"intron"
"Cholesterol, HDL","RNA5SP173",4,5.59389434295051,"intergenic"
"Cholesterol, HDL","RNA5SP173",4,5.62031602136121,"intergenic"
"Cholesterol, HDL","LINC00290",4,7.75046969275268,"intergenic"
"Cholesterol, HDL","FAT1",4,4.10303309806685,"intergenic"
"Cholesterol, HDL","FAT1",4,4.42747690215036,"intergenic"
"Cholesterol, HDL","FAT1",4,4.47224124747903,"intergenic"
"Cholesterol, HDL","MIR4458",5,4.46686403963282,"intergenic"
"Cholesterol, HDL","MIR4458",5,4.28501475523866,"intergenic"
"Cholesterol, HDL","RPS23P5",5,4.87394751347999,"intergenic"
"Cholesterol, HDL","RPS23P5",5,4.40079828298543,"intergenic"
"Cholesterol, HDL","RPS23P5",5,4.1325074561625,"intergenic"
"Cholesterol, HDL","RPS23P5",5,5.71956769077082,"intergenic"
"Cholesterol, HDL","RPS23P5",5,5.08032266428648,"intergenic"
"Cholesterol, HDL","RPS23P5",5,4.1818052581602,"intergenic"
"Cholesterol, HDL","DNAH5",5,4.5238965414815,"intron"
"Cholesterol, HDL","RPL36AP21",5,4.08532056915353,"intergenic"
"Cholesterol, HDL","HSPD1P15",5,6.57497925063417,"intergenic"
"Cholesterol, HDL","HSPD1P15",5,5.22017703888775,"intergenic"
"Cholesterol, HDL","ARL15",5,7.30102999566398,"intron"
"Cholesterol, HDL","ARL15",5,9.15490195998574,"intron"
"Cholesterol, HDL","RPL3P6",5,4.47255047508138,"intergenic"
"Cholesterol, HDL","PIK3R1",5,4.14161391827704,"intergenic"
"Cholesterol, HDL","PIK3R1",5,4.09256189113827,"intergenic"
"Cholesterol, HDL","SUMO2P5",5,11.397940008672,"intergenic"
"Cholesterol, HDL","SUMO2P5",5,11.0457574905607,"intergenic"
"Cholesterol, HDL","HMGCR",5,6.83778052856401,"intron"
"Cholesterol, HDL","COL4A3BP",5,7.69897000433602,"intron"
"Cholesterol, HDL","COL4A3BP",5,10.301029995664,"intron"
"Cholesterol, HDL","POLK",5,10.2218487496164,"intron"
"Cholesterol, HDL","POLK",5,7.52287874528034,"intron"
"Cholesterol, HDL","POC5",5,5.52287874528034,"intron"
"Cholesterol, HDL","POC5",5,7.69897000433602,"intergenic"
"Cholesterol, HDL","CMYA5",5,4.40044440901402,"intron"
"Cholesterol, HDL","CMYA5",5,7.13239538278948,"intron"
"Cholesterol, HDL","CMYA5",5,7.78226203144678,"intron"
"Cholesterol, HDL","CMYA5",5,7.24017397846756,"intron"
"Cholesterol, HDL","MTX3",5,5.73927154915708,"intergenic"
"Cholesterol, HDL","PCBP2P3",5,5.80936545566681,"intergenic"
"Cholesterol, HDL","PCBP2P3",5,6.22053144907122,"intergenic"
"Cholesterol, HDL","GTF3AP4",5,10.8805877846594,"intergenic"
"Cholesterol, HDL","GTF3AP4",5,7.19909450382708,"intergenic"
"Cholesterol, HDL","GTF3AP4",5,12.9461221664779,"intergenic"
"Cholesterol, HDL","GTF3AP4",5,7.12013446602505,"intergenic"
"Cholesterol, HDL","GTF3AP4",5,11.1330903292867,"intergenic"
"Cholesterol, HDL","FBXL17",5,4.59687947882418,"intron"
"Cholesterol, HDL","FBXL17",5,4.84043280676638,"intron"
"Cholesterol, HDL","RSL24D1P10",5,9.05476537792904,"intergenic"
"Cholesterol, HDL","RSL24D1P10",5,10.5947764954425,"intergenic"
"Cholesterol, HDL","RSL24D1P10",5,10.5947774723734,"intergenic"
"Cholesterol, HDL","RSL24D1P10",5,9.05476537792667,"intergenic"
"Cholesterol, HDL","RSL24D1P10",5,9.95844346843468,"intergenic"
"Cholesterol, HDL","RSL24D1P10",5,10.5947774723734,"intergenic"
"Cholesterol, HDL","RSL24D1P10",5,9.05476537792667,"intergenic"
"Cholesterol, HDL","ATP10B",5,6.09399357144355,"intron"
"Cholesterol, HDL","ATP10B",5,18.7799643315028,"intron"
"Cholesterol, HDL","TENM2",5,7.92900018649043,"intron"
"Cholesterol, HDL","TENM2",5,4.17704775945252,"intron"
"Cholesterol, HDL","NIFKP2",5,4.11255149975005,"intergenic"
"Cholesterol, HDL","ECI2",6,9.69802003968423,"intergenic"
"Cholesterol, HDL","ECI2",6,23.852215776353,"intergenic"
"Cholesterol, HDL","ECI2",6,5.67875537961889,"intergenic"
"Cholesterol, HDL","ECI2",6,23.6482856668555,"intergenic"
"Cholesterol, HDL","ID4",6,4.34620881261219,"UTR-3"
"Cholesterol, HDL","LRRC16A",6,4.22587886201067,"intron"
"Cholesterol, HDL","RUNX2",6,4.04381135481473,"intron"
"Cholesterol, HDL","RBMXP1",6,4.34270729566892,"intergenic"
"Cholesterol, HDL","RBMXP1",6,4.10887906010645,"intergenic"
"Cholesterol, HDL","RBMXP1",6,7.11816567530566,"intergenic"
"Cholesterol, HDL","KHDRBS2",6,4.93360037150731,"intron"
"Cholesterol, HDL","KHDRBS2",6,4.49913657641996,"intron"
"Cholesterol, HDL","KHDRBS2",6,7.87056698118744,"intergenic"
"Cholesterol, HDL","NUFIP1P",6,4.21851669862693,"intergenic"
"Cholesterol, HDL","RIMS1",6,9.34583821942356,"intergenic"
"Cholesterol, HDL","CD109",6,12.1347987052752,"intergenic"
"Cholesterol, HDL","GRIK2",6,6.70010969379695,"intron"
"Cholesterol, HDL","FOXO3",6,6.79050451272642,"intron"
"Cholesterol, HDL","FOXO3",6,10.1122166202454,"intron"
"Cholesterol, HDL","RPL13AP15",6,5.31198944444537,"intergenic"
"Cholesterol, HDL","RPL13AP15",6,5.2530207453942,"intergenic"
"Cholesterol, HDL","RPL13AP15",6,5.16446234452448,"intergenic"
"Cholesterol, HDL","RPL13AP15",6,5.27178333507636,"intergenic"
"Cholesterol, HDL","RPL13AP15",6,5.39646794596154,"intergenic"
"Cholesterol, HDL","RPL13AP15",6,5.43547287397085,"intergenic"
"Cholesterol, HDL","RPS4XP9",6,8.15490195998574,"intergenic"
"Cholesterol, HDL","RPS4XP9",6,9.52287874528034,"intergenic"
"Cholesterol, HDL","LAMA2",6,7.57551350212886,"intron"
"Cholesterol, HDL","CTGF",6,5.26696624560656,"intergenic"
"Cholesterol, HDL","BTF3L4P3",6,4.16488040957545,"intergenic"
"Cholesterol, HDL","ATP5F1P6",6,5.25093987183924,"intergenic"
"Cholesterol, HDL","SSR1P1",6,4.01506435079526,"intergenic"
"Cholesterol, HDL","PLEKHG1",6,5.44078559790453,"intron"
"Cholesterol, HDL","PARK2",6,4.68557667146934,"intron"
"Cholesterol, HDL","PDE10A",6,5.3212995650017,"ncRNA"
"Cholesterol, HDL","PDE10A",6,4.69122222633528,"intron"
"Cholesterol, HDL","PDE10A",6,4.12101887660626,"intron"
"Cholesterol, HDL","PDE10A",6,5.64416550411506,"intron"
"Cholesterol, HDL","PDE10A",6,5.68277265082358,"intron"
"Cholesterol, HDL","PDE10A",6,5.20901152491118,"intron"
"Cholesterol, HDL","FRMD1",6,4.50348548130226,"intergenic"
"Cholesterol, HDL","FRMD1",6,5.47925452848052,"intergenic"
"Cholesterol, HDL","SDK1",7,4.42296801437397,"intron"
"Cholesterol, HDL","SDK1",7,4.12165057778222,"intron"
"Cholesterol, HDL","SDK1",7,4.04229695845117,"intron"
"Cholesterol, HDL","SDK1",7,4.24427755509654,"intron"
"Cholesterol, HDL","NXPH1",7,6.00595830742424,"intron"
"Cholesterol, HDL","NXPH1",7,6.24415025225633,"intron"
"Cholesterol, HDL","NXPH1",7,11.1307496972226,"intron"
"Cholesterol, HDL","FERD3L",7,6.30102999566398,"intergenic"
"Cholesterol, HDL","VPS41",7,4.85706741207897,"intergenic"
"Cholesterol, HDL","CICP17",7,12.0751274419027,"intergenic"
"Cholesterol, HDL","CICP17",7,8.78477028322456,"intergenic"
"Cholesterol, HDL","CICP17",7,8.15597377980309,"intergenic"
"Cholesterol, HDL","CICP17",7,8.75902115737779,"intergenic"
"Cholesterol, HDL","RNA5SP231",7,4.24062306801719,"intergenic"
"Cholesterol, HDL","BAZ1B",7,17,"intron"
"Cholesterol, HDL","BAZ1B",7,39.5228787452803,"intron"
"Cholesterol, HDL","BAZ1B",7,13,"intron"
"Cholesterol, HDL","CD36",7,9.22184874961636,"intergenic"
"Cholesterol, HDL","SEMA3C",7,8,"intron"
"Cholesterol, HDL","RAD23BP2",7,4.34457497804097,"intergenic"
"Cholesterol, HDL","SEMA3A",7,6.78441338712895,"intron"
"Cholesterol, HDL","SEMA3A",7,13.9003550230977,"intron"
"Cholesterol, HDL","SEMA3A",7,5.68967245778046,"intron"
"Cholesterol, HDL","SEMA3A",7,6.04159751479516,"intron"
"Cholesterol, HDL","C7orf62",7,4.25227753796449,"intergenic"
"Cholesterol, HDL","FOXP2",7,6.67838223612406,"intron"
"Cholesterol, HDL","FOXP2",7,5.31649560095536,"intron"
"Cholesterol, HDL","RPL7P59",7,5.646211735208,"intergenic"
"Cholesterol, HDL","CSMD1",8,4.32303218570524,"intron"
"Cholesterol, HDL","CSMD1",8,5.22184874961636,"intron"
"Cholesterol, HDL","CSMD1",8,5.38716991224349,"intron"
"Cholesterol, HDL","CSMD1",8,4.85980632142137,"intron"
"Cholesterol, HDL","LOC157273",8,24.2218487496164,"intron"
"Cholesterol, HDL","LOC157273",8,8,"intron"
"Cholesterol, HDL","LOC157273",8,40.698970004336,"intron"
"Cholesterol, HDL","LOC157273",8,39,"intron"
"Cholesterol, HDL","LOC157273",8,19.397940008672,"ncRNA"
"Cholesterol, HDL","LOC157273",8,8.22184874961636,"intron"
"Cholesterol, HDL","LOC157273",8,6,"intron"
"Cholesterol, HDL","LOC157273",8,5.09691001300806,"intron"
"Cholesterol, HDL","LOC157273",8,8.15490195998574,"intron"
"Cholesterol, HDL","MSRA",8,4.35193287055107,"intron"
"Cholesterol, HDL","SGCZ",8,7.84523113895669,"intron"
"Cholesterol, HDL","LPL",8,5.62342304294349,"intron"
"Cholesterol, HDL","LPL",8,4.48439105076552,"intron"
"Cholesterol, HDL","LPL",8,6.61172113654036,"intron"
"Cholesterol, HDL","LPL",8,4.84133601918601,"intron"
"Cholesterol, HDL","LPL",8,25.0969100130081,"intron"
"Cholesterol, HDL","LPL",8,8,"intron"
"Cholesterol, HDL","LPL",8,22.0457574905607,"STOP-GAIN"
"Cholesterol, HDL","LPL",8,13.698970004336,"STOP-GAIN"
"Cholesterol, HDL","LPL",8,6.22184874961636,"STOP-GAIN"
"Cholesterol, HDL","LPL",8,6.09794268919153,"intron"
"Cholesterol, HDL","LPL",8,4.70707970039999,"intron"
"Cholesterol, HDL","LPL",8,16,"UTR-3"
"Cholesterol, HDL","LPL",8,4.77417400853811,"intergenic"
"Cholesterol, HDL","LPL",8,4.02433846681894,"intergenic"
"Cholesterol, HDL","LPL",8,5.64859024807456,"intergenic"
"Cholesterol, HDL","LPL",8,8.69897000433602,"intergenic"
"Cholesterol, HDL","LPL",8,4.86075078242839,"intergenic"
"Cholesterol, HDL","LPL",8,10.5228787452803,"intergenic"
"Cholesterol, HDL","LPL",8,5.29413628771608,"intergenic"
"Cholesterol, HDL","LPL",8,4.57365142621249,"intergenic"
"Cholesterol, HDL","LPL",8,33.698970004336,"intergenic"
"Cholesterol, HDL","LPL",8,5.04575749056067,"intergenic"
